22211,22211,24441,34551,33555|0100000001001001000000010
32225,33335,34435,44455,44411|0010010000000010100000010
33555,33315,32115,32214,22224|0001010000001000000101000
44444,33424,35522,11522,11222|0001010000001000000101000
22233,22233,22553,45553,45513|0100000001001001000000010
22222,21225,11115,43315,44445|0001001000000010010010000
11444,11133,15553,15522,15222|0010000001010000001010000
44222,34225,34555,11155,11555|0100000010100000010000001
35522,35222,35222,15544,11444|0010000001100000001001000
44333,44333,42255,42255,12555|0001001000000010010010000
11444,51144,55222,55555,33555|0001001000000010010010000
33331,22331,22311,24355,24355|0010010000000100100000001
11222,13222,13224,44444,45554|1000000010010000000100100
33222,53444,53444,33441,34411|0010010000000010100000010
42255,44255,42211,43331,43331|0001010000001000000101000
55555,25555,22441,22341,33344|0001010000001000000101000
52221,52221,55441,55533,55533|0100000001001001000000010
24555,24553,24443,22433,11133|0001010000001000000101000
33335,22555,11155,14455,44455|0001010000001000000101000
33222,33142,33142,55544,55554|0000100100100000001001000
33311,22331,22233,55444,55444|0001001000000011000000100
55551,52221,44111,44311,44111|0001001000000010010010000
55311,53331,55422,55422,55442|0001001000000010010010000
31114,31144,33222,32255,22555|0000101000000101000000100
11111,33314,33544,33544,33222|0100000001001001000000010
22255,22155,22155,24135,33335|1000000100000010100000010
45555,44555,45551,22221,33311|0001001000000010010010000
55544,55544,52544,52331,22331|1000000010010000000100100
22225,33225,33225,44425,11111|0000101000000101000000100
22222,55112,51114,51344,53333|0010010000000010100000010
11443,13333,13322,11522,55555|0010000001100000001001000
55522,55222,54411,44413,44333|0000101000000101000000100
15555,11225,11225,43225,43333|0000101000000101000000100
22255,32115,32225,44455,44455|0100000010100000010000001
11111,22111,22334,55334,55334|0010010000000010100000010
52222,55222,55444,34444,31111|0001001000000011000000100
44455,11442,11322,13322,33322|0000100100100000001001000
44455,44455,42333,22113,22111|0100000001001001000000010
44443,44443,44223,11133,11155|0100000001001001000000010
11155,11115,33355,34444,32444|0000100100100000001001000
44441,44111,55111,55132,53332|0100000010100000000100100
11224,12224,52224,53333,53333|0100000001001001000000010
33322,11332,11432,11555,55555|0100000001001001000000010
22244,55114,55114,31144,33344|1000000010010000000100100
44455,44455,24451,23311,23311|0100000010100000010000001
55555,22255,22211,44443,44443|0010010000000100100000001
22222,11555,11445,11444,31111|0010000001010000001010000
54111,54441,55553,55553,22553|0001001000000010010010000
44444,14442,11222,15332,55332|0010010000000010100000010
11144,11444,51112,55552,53332|0001001000000011000000100
11111,13355,33552,33452,33442|1000000010010000000100100
44422,54422,53441,33311,33311|0001010000001000000101000
42233,42333,41155,11555,11555|0010000001100000001001000
55111,55111,51112,33422,34442|0001001000000011000000100
53344,55344,55314,23311,22211|0010000001010000001010000
11332,11332,51442,55542,55552|0001010000001000000101000
55554,22244,22244,33244,33314|1000000100000010100000010
33333,44333,42223,12255,11225|0001010000001000000101000
11155,11155,21144,22224,22333|0000101000000101000000100
44444,11223,51222,51122,11122|0010000001100000001001000
22234,22234,11334,55533,55553|0000100100100000001001000
22222,11112,41155,41555,33555|0000100100100000001001000
22255,22155,22115,22113,44433|0001010000001000000101000
44444,44441,55331,55511,55222|0100000001001001000000010
14445,11445,11345,11342,11222|0100000001001001000000010
55222,55222,14222,14443,14433|0100000010100000000100100
44455,33555,33222,33222,11112|1000000010010000000100100
55555,45535,44555,44111,42211|0100000010100000000100100
44333,44332,44122,45122,55122|0001010000001000000101000
44444,42543,22533,11333,11333|0000100100100000001001000
44411,44411,44453,22553,22223|0001001000000010010010000
44444,44443,44553,12223,11122|0100000001001001000000010
33321,33221,33222,43555,44455|0000100100100000001001000
12244,12224,55224,55233,55533|1000000100000010100000010
22111,22111,22214,55344,55344|0001001000000010010010000
33111,31111,35221,45555,44555|0100000001001001000000010
34444,33551,33552,33522,33322|0100000001001001000000010
44441,55111,52211,52213,22233|0100000010100000000100100
11111,11131,54444,55522,55522|1000000010010000000100100
33333,33222,55114,55114,55144|0100000010100000000100100
54444,54443,54233,22233,22211|1000000100000010100000010
55555,44555,12222,12223,11333|0001010000001000000101000
23335,23335,24355,44355,44115|1000000010010000000100100
33444,33541,22551,22511,22222|0001001000000010010010000
33322,33422,53411,55411,55511|0001010000001000000101000
31111,31114,52224,55244,44444|0010010000000100100000001
44222,44222,31125,31155,11155|0100000010100000000100100
22255,22255,22455,33455,44415|0100000001001001000000010
41112,42222,44333,44333,55333|0010000001010000001010000
33344,33344,11554,11255,12225|0100000010100000010000001
24444,22244,22251,32551,33311|0001001000000010010010000
55221,55221,33322,44422,44422|0100000001001001000000010
44444,33355,33355,32311,22311|1000000100000010100000010
22555,22555,22411,33441,33444|0000101000000101000000100
32222,33222,33455,13455,11155|0001010000001000000101000
22221,44221,44221,55533,55533|0000100100100000001001000
11111,52214,52444,52334,22333|0010010000000010100000010
11114,33114,33244,53244,53344|0001001000000010010010000
11155,11255,44255,44255,44335|1000000100000010100000010
15555,15355,13354,12244,22244|0000100100100000001001000
22555,22555,11145,13345,33344|0100000010100000010000001
31115,33335,33555,32554,22444|0010010000000010100000010
11333,55333,55533,52224,52224|1000000010010000000100100
55555,22255,22251,22331,44331|0001001000000010010010000
55334,55334,11144,11224,11224|0001001000000010010010000
22112,32122,32222,32252,44452|0010000001100000001001000
14444,12244,12244,15534,55533|0000100100100000001001000
22233,12233,11143,51143,51144|0000101000000101000000100
45555,44555,44551,23311,22331|0001001000000011000000100
33324,33324,33334,55114,55114|0001001000000010010010000
54411,55411,52221,32322,33333|0100000010100000000100100
44223,42253,42253,11153,11555|0000100100100000001001000
44233,44223,44111,55511,55551|0010000001100000001001000
52222,51111,55444,55533,55533|0100000001001001000000010
33333,32115,22215,22244,22244|1000000100000010100000010
22211,42211,44255,44444,44333|0000101000000101000000100
