55555,55245,11244,11444,11334|1000000100000010100000010
25333,25533,44554,14444,11144|0001010000001000000101000
53333,51112,51222,55522,55422|0001001000000011000000100
33334,55334,52444,52144,22114|0001001000000010010010000
22333,22333,22133,55111,55441|0100000001001001000000010
43333,44133,44433,44453,42555|0000100100100000001001000
33122,33124,33224,33224,55554|0010000001010000001010000
44455,42255,12255,11235,11235|0010000001010000001010000
45533,44443,44413,44113,22222|0010000001010000001010000
22233,22231,22431,54433,53333|0100000001001001000000010
55444,55444,11144,31244,33224|0100000001001001000000010
22444,22144,22155,22113,33333|0001001000000010010010000
22222,44444,31154,33354,33355|0010000001010000001010000
55555,33145,33144,33144,22224|0000100100100000001001000
22211,22211,54431,54433,54444|0000101000000101000000100
55111,55331,54333,44233,44233|0001001000000010010010000
44222,44422,44451,33551,33555|0001001000000011000000100
55222,55222,53311,33444,33444|0010010000000100100000001
55233,55233,45223,44123,11133|0000101000000101000000100
11111,55511,35544,32224,33222|0000101000000101000000100
41122,44222,33325,33335,35555|0010010000000100100000001
22225,32155,33155,33111,44111|0010000001010000001010000
33555,34555,44422,11122,11222|0100000010100000010000001
42222,44222,44115,43355,44555|0010010000000100100000001
33322,53322,53344,53114,55554|0001001000000010010010000
33331,41111,44111,24555,24555|0010000001010000001010000
11332,41132,44452,44452,44552|0001001000000011000000100
11122,11332,43333,44435,44455|0001010000001000000101000
11322,11332,44333,44555,44555|0001010000001000000101000
55222,55222,55422,33112,31111|0100000001001001000000010
22221,52111,55111,33344,33334|0010000001100000001001000
11111,31214,33244,35544,55554|0000100100100000001001000
41122,44122,44115,33555,55555|0000101000000101000000100
12222,12333,11444,11155,11555|0100000001001001000000010
22444,23444,23311,22511,21111|0001001000000010010010000
11111,44111,44123,54223,54422|0001001000000010010010000
44422,44422,11122,13352,13352|0010000001100000001001000
34422,33222,55552,55511,51111|0010010000000010100000010
11555,11555,44235,22233,22233|0100000010100000000100100
13335,13335,15555,55442,54442|1000000010010000000100100
34221,34421,34441,34411,33555|0010010000000010100000010
33422,33442,33442,51411,51111|0000101000000101000000100
25511,25511,25531,44333,44433|1000000010010000000100100
11133,55433,54443,52223,52223|0100000001001001000000010
55533,22533,15533,11134,11114|0001010000001000000101000
23344,22333,55533,51133,51111|0001010000001000000101000
53333,53314,53214,55214,44444|0100000010100000010000001
44111,45111,45511,25533,22333|0100000001001001000000010
25541,22541,23311,23311,21111|0100000010100000010000001
11111,14445,32245,33244,33333|0010000001010000001010000
44422,55522,55222,15533,11333|0010000001010000001010000
22555,22553,24433,44433,11113|0001001000000010010010000
55555,15255,11224,11124,11133|1000000100000010100000010
23333,22451,22411,22411,22111|0100000010100000010000001
33111,34411,54441,54422,44222|0100000010100000010000001
15555,11422,14422,44432,43332|0001010000001000000101000
11244,51234,51244,55244,55444|0100000010100000010000001
11222,11332,11333,14335,44455|0001010000001000000101000
33555,23355,22455,11444,11444|0000100100100000001001000
22555,22555,23355,21144,21144|1000000010010000000100100
33334,53344,53144,22144,22114|0001010000001000000101000
22144,25144,55111,11131,11133|0100000010100000010000001
41155,41555,41553,11223,11223|1000000100000010100000010
13335,11435,14444,22244,22222|0010000001100000001001000
24444,23311,23355,23355,22225|0100000010100000010000001
31111,33331,35521,45522,44522|0000101000000101000000100
22244,22244,23444,33511,33511|1000000010010000000100100
33211,44221,42251,45555,44445|1000000100000010100000010
44411,44411,55111,55332,55332|1000000010010000000100100
13333,11133,11115,22225,44455|0001001000000010010010000
21111,22114,52114,55533,55533|0010000001010000001010000
55555,55223,44223,11123,11222|0010000001100000001001000
33444,33444,11442,11122,11522|1000000010010000000100100
11333,12233,12255,12245,22244|0010010000000010100000010
11333,13334,11334,51144,22222|0100000001001001000000010
33333,55311,55511,44442,44422|0100000010100000000100100
44435,44335,14325,11125,11122|1000000100000010100000010
51111,55112,55532,55533,54444|0010000001100000001001000
11133,11333,22233,24435,24455|0001010000001000000101000
33355,33555,22254,21144,44444|0100000010100000010000001
33355,44452,44452,11152,11122|1000000010010000000100100
11344,11344,13344,11222,11522|1000000010010000000100100
55111,55122,34422,34442,34222|0001001000000010010010000
33221,33111,33151,34555,44455|0010010000000010100000010
55544,55511,55111,55221,33222|0001001000000010010010000
33311,23111,23111,23455,24455|0100000010100000010000001
33315,31115,22111,24441,24441|0100000001001001000000010
54333,54333,55333,11133,11122|0100000010100000010000001
55544,55554,21344,21333,21133|0000100100100000001001000
55411,55411,52111,22133,22333|0010010000000010100000010
33111,33111,53114,23144,22244|0100000010100000000100100
44443,45433,55233,52213,55113|0100000001001001000000010
22331,24331,44331,44555,44455|0100000001001001000000010
23333,23111,23111,22555,44555|0001010000001000000101000
11134,11534,55554,52254,52224|0001010000001000000101000
44511,44511,42213,42213,43333|0010010000000100100000001
55522,55522,54441,55331,55331|1000000010010000000100100
11111,12111,22233,55533,44433|0001001000000010010010000
11112,11442,14442,33344,55544|0000101000000101000000100
13333,14225,14255,14255,22225|0001001000000011000000100
22211,22221,44331,44455,44444|0001010000001000000101000
44442,54442,55332,13332,11333|0010000001010000001010000
11112,11132,44132,45522,55522|0100000010100000010000001
33322,31332,11442,11552,11552|0100000001001001000000010
11122,11125,33355,33445,44455|0001010000001000000101000
55444,15544,11134,21334,21134|0000101000000101000000100
44422,33222,33311,33311,33351|1000000100000010100000010
11144,31224,33254,33255,33222|0000101000000101000000100
34455,33445,33355,23331,22311|0100000001001001000000010
11111,11522,14522,14522,14533|1000000100000010100000010
33324,33554,33544,31444,11114|0001010000001000000101000
24444,24441,24541,25543,55533|0100000001001001000000010
44355,43355,42215,44115,44115|0010000001010000001010000
14444,11424,11222,11335,11335|0100000010100000000100100
55551,55411,51113,11133,11223|1000000100000010100000010
44443,14433,15222,15552,55552|0100000010100000000100100
21133,21111,22541,22541,22541|0000101000000101000000100
44444,54443,55433,11112,11112|0010010000000100100000001
21111,55131,55333,45334,44444|1000000100000010100000010
11222,11122,55111,55311,53344|0100000010100000010000001
44411,34111,33222,33222,33555|1000000010010000000100100
11333,11332,11122,15555,14455|0010000001100000001001000
55555,55544,21444,21433,23333|0010000001010000001010000
22333,22113,22113,42415,44455|0001010000001000000101000
22222,22121,33111,34551,44555|0000100100100000001001000
22333,22311,44111,44155,44155|1000000100000010100000010
44444,55444,21133,21133,22333|0001010000001000000101000
22115,23155,23445,23445,44445|0010010000000010100000010
22155,22155,21133,44133,44443|0001010000001000000101000
23335,22355,22255,22155,24444|0100000010100000010000001
11533,11553,12223,44223,44423|0010010000000100100000001
33222,33322,44355,44111,44111|0010010000000100100000001
13355,13224,13244,11222,11222|0001001000000011000000100
33355,43225,33225,32255,31115|0010010000000010100000010
15555,11113,43333,44233,44223|0100000010100000010000001
11444,15554,11554,13332,13332|0001010000001000000101000
14444,14444,11133,12553,12553|1000000100000010100000010
22224,22234,55334,55344,51144|0100000010100000000100100
21115,21155,31555,34553,33333|1000000100000010100000010
44111,54111,55331,52333,22223|1000000010010000000100100
11155,11135,41332,44332,44333|0001001000000011000000100
31111,33344,33355,22255,22255|0100000010100000010000001
44312,44312,44312,44422,55222|0001010000001000000101000
11133,55133,55133,55223,22244|0100000010100000010000001
31111,33335,33225,33444,33444|0100000001001001000000010
31155,34155,34152,34122,34222|0001001000000010010010000
11443,14443,12443,22223,22553|1000000010010000000100100
44444,55542,51552,51132,51332|0010000001010000001010000
53322,53322,33324,11224,11111|1000000010010000000100100
33555,33555,33551,43251,44211|0001001000000010010010000
44222,45222,55222,55333,51133|1000000010010000000100100
11112,55522,35552,34552,34522|0010000001100000001001000
22244,22445,22355,22333,12233|0001001000000010010010000
11552,11552,11332,33322,33344|0010010000000010100000010
33112,33312,33112,55542,55542|0010000001010000001010000
54444,52441,52311,33311,33331|1000000010010000000100100
42233,42333,42231,55551,55551|1000000010010000000100100
11335,14435,11335,11122,12222|0000101000000101000000100
11222,11144,11144,55333,55533|0010000001010000001010000
44111,44355,44352,44552,55552|0001010000001000000101000
55544,22444,22444,22311,33311|1000000010010000000100100
23355,22355,22355,22114,22444|0100000010100000010000001
11144,11144,55552,33322,33322|0001010000001000000101000
55444,34444,33424,11122,11222|0100000010100000010000001
33333,33311,44311,54422,55222|0010000001010000001010000
33322,33322,55511,55411,54411|0001001000000010010010000
22222,35552,33522,34551,34411|0001010000001000000101000
33333,11333,55544,55544,52244|0001010000001000000101000
33333,55532,55522,11444,11111|0010000001100000001001000
24444,23331,25331,55511,55511|0010010000000100100000001
22541,25541,35541,35551,35555|0100000010100000000100100
11553,11553,25553,22453,24433|0100000010100000010000001
11144,11144,31144,31552,33522|0100000010100000000100100
55555,52555,12344,13344,11144|0001001000000010010010000
22222,23331,21111,24455,24455|1000000100000010100000010
33444,33344,23341,25511,55111|0100000010100000010000001
55441,35441,35441,35544,32244|0000101000000101000000100
55111,55111,45511,45553,44222|0100000010100000000100100
21111,22211,25231,25554,25544|0010010000000100100000001
22211,22221,35555,33334,33333|0001010000001000000101000
33355,33355,31354,11244,11244|0001001000000010010010000
52233,52233,52211,54411,54441|0001001000000010010010000
54444,52341,52311,55311,55311|0001001000000010010010000
22233,55433,55443,55511,55511|1000000100000010100000010
55511,51111,31221,33422,33322|0100000010100000010000001
11111,11122,33522,55544,55554|0010000001100000001001000
44225,44225,44411,44411,43311|0000100100100000001001000
25534,25534,25554,25554,21154|0001010000001000000101000
33333,55111,54441,55422,55222|0100000010100000010000001
11555,11552,32222,34422,44422|0100000010100000010000001
34111,34111,33522,33522,35522|0100000001001001000000010
11111,43111,43355,42255,42255|0001001000000010010010000
22222,22442,22455,11115,11133|1000000100000010100000010
55222,55222,33322,44311,44311|0001010000001000000101000
33444,33341,35551,33511,22222|0001001000000010010010000
34441,33311,33551,22511,25551|0001001000000011000000100
53333,55113,55112,44442,44422|0100000010100000000100100
22433,22433,21133,22111,25551|0010000001100000001001000
33333,31133,21144,22444,22554|0000101000000101000000100
44555,44555,44222,33112,33312|0001001000000010010010000
11143,11443,12433,12522,22222|0001001000000010010010000
55444,55444,55533,11233,11223|0001001000000010010010000
34445,34445,31445,31425,11425|0000100100100000001001000
33344,53444,53324,51222,11222|0010010000000010100000010
