55555,44451,44411,33311,22331|0001001000000010010010000
11122,11122,55324,55324,55324|0001010000001000000101000
44411,33311,23315,23325,22225|1000000010010000000100100
11522,11552,14533,14433,11333|0010000001010000001010000
33355,23355,23355,24451,22211|0010010000000010100000010
31144,33114,32115,22255,22255|0001010000001000000101000
14444,15114,11112,11332,11322|0001001000000010010010000
14444,11134,11134,22224,55524|0000101000000101000000100
11112,11222,33222,33225,33445|1000000010010000000100100
22555,42535,44433,44111,41111|1000000100000010100000010
34411,33451,33351,33211,33211|0100000010100000010000001
55443,55543,25444,22111,22111|0000101000000101000000100
33311,11111,14414,15444,12224|1000000100000010100000010
22441,22411,32111,35111,35511|0001001000000011000000100
11334,11334,52334,52554,55544|1000000010010000000100100
33355,33555,33254,22214,22214|1000000100000010100000010
32222,33222,33211,33441,55544|0001001000000010010010000
33122,33112,33114,35444,55444|0001010000001000000101000
33311,32211,22551,22551,42251|0010000001010000001010000
55555,55444,34424,31122,33122|0100000010100000010000001
55555,21155,22444,22444,23334|0000101000000101000000100
11155,11155,12225,33245,33245|0010000001010000001010000
44441,24441,24551,22111,22231|0100000001001001000000010
11444,11455,11433,23333,22333|0100000001001001000000010
11133,41113,44113,44153,22233|0010000001010000001010000
11222,11222,53222,53244,55544|1000000010010000000100100
11122,11155,14445,44433,44333|0001001000000011000000100
55224,55244,55444,33111,33311|0010000001010000001010000
55333,55344,55544,52222,11112|0010000001010000001010000
11113,11333,55343,25544,24444|0010000001010000001010000
44222,45533,45533,44433,11433|0001001000000010010010000
11444,13444,13344,11325,11225|1000000010010000000100100
22113,22133,22333,55444,55444|0010010000000100100000001
11333,11333,14333,44225,44225|1000000010010000000100100
44455,33355,22355,13333,11133|0100000010100000000100100
44442,54442,54443,55333,11133|0000100100100000001001000
22444,22544,33511,33311,33331|0001010000001000000101000
33355,33355,32254,11554,11444|0100000001001001000000010
45552,45122,11122,11122,13322|0001010000001000000101000
41222,41322,43333,44553,44553|0100000010100000010000001
22222,32215,31111,34441,33341|0010000001010000001010000
55211,55211,52211,32244,32244|0100000001001001000000010
53122,53122,53322,53424,44444|0010010000000100100000001
33422,33312,11112,11115,15555|0010010000000010100000010
22211,44441,44455,33335,33355|0100000001001001000000010
55555,15422,14432,11133,11133|1000000010010000000100100
22333,22335,11145,11144,11144|1000000100000010100000010
22111,22333,55333,55334,55444|0010010000000010100000010
44335,44355,33355,22251,22551|0100000010100000010000001
11444,11134,21534,22554,22555|0100000010100000000100100
44444,34411,33111,35552,55552|0001010000001000000101000
55552,11522,31322,33322,44442|0001010000001000000101000
44155,22155,22135,22233,33333|1000000100000010100000010
22222,23332,53334,55114,55114|0001001000000010010010000
44111,33111,33311,33355,22255|1000000010010000000100100
11155,11155,11335,22335,22444|0000101000000101000000100
44222,54222,54222,53311,55311|0100000010100000010000001
33355,22333,22444,11144,11111|0000100100100000001001000
55555,52244,22244,33221,33311|1000000010010000000100100
33222,31122,31111,44551,45555|0100000001001001000000010
55544,32544,32221,33221,33311|1000000010010000000100100
11111,31114,33514,33512,33322|0100000001001001000000010
22222,32255,33444,33111,33311|0100000001001001000000010
45555,44552,44452,11432,11222|0010000001010000001010000
43355,43355,44332,44122,44111|0001001000000010010010000
11444,11444,33322,33322,33352|1000000100000010100000010
22333,24433,14435,44455,44455|0100000010100000000100100
55555,45555,22235,12233,11233|0001010000001000000101000
55555,11115,33445,33444,32444|0000100100100000001001000
52222,55322,33322,33111,44111|0001010000001000000101000
44445,34445,34455,31225,31225|0010010000000010100000010
22222,11122,41112,44355,43355|0000100100100000001001000
33555,33335,44221,44221,44221|0010010000000010100000010
33442,33552,35552,35551,31111|0010000001100000001001000
33555,33224,33222,11222,11122|0010000001010000001010000
33511,33551,25511,25541,22244|0100000001001001000000010
44442,44422,45441,55551,53331|1000000010010000000100100
33332,33322,44425,42225,41111|0100000010100000000100100
33555,33555,33322,34411,34411|0010010000000100100000001
24444,22222,32522,33551,33555|0100000010100000000100100
44444,44333,24113,22111,22255|0100000001001001000000010
11133,41333,44223,55223,22222|0010010000000010100000010
22244,22211,11113,13333,15555|0001010000001000000101000
55555,44551,44441,22231,22231|0010000001010000001010000
52222,55232,55532,15433,15444|0000101000000101000000100
52221,52241,52441,53431,53331|1000000010010000000100100
11444,11444,11445,33335,22255|0001001000000010010010000
44122,44122,44332,54333,55533|0010000001010000001010000
55555,11255,11255,22244,23334|0000100100100000001001000
55444,33444,33142,31142,31122|1000000010010000000100100
22222,22432,54433,51133,51133|0000100100100000001001000
41333,41333,41333,11533,11222|0100000010100000010000001
22114,22214,33554,33344,33334|0001010000001000000101000
21111,21331,24441,24455,22455|1000000100000010100000010
55444,22444,22214,22113,33333|0100000010100000010000001
54444,55443,15333,15223,15223|0010000001100000001001000
55523,55523,54553,54413,55113|1000000010010000000100100
14222,14222,12222,12355,33333|0100000010100000000100100
44442,41122,11225,32225,33355|0001001000000010010010000
11125,11125,33225,33424,33444|0000101000000101000000100
55111,55111,44112,44412,33442|0001001000000010010010000
11444,15544,11122,11322,13322|0001001000000010010010000
22333,22333,22211,52211,22444|0000101000000101000000100
22223,22233,11113,14443,11555|0100000010100000010000001
34444,33111,33311,32355,22555|0010010000000100100000001
33355,24455,44455,44551,41111|0010010000000010100000010
22113,21113,22553,24453,22443|0010010000000100100000001
33333,11333,22444,25444,25544|0001001000000011000000100
44411,54441,55551,33551,33222|0000101000000101000000100
22234,22334,25554,55114,55111|0001001000000010010010000
11444,13344,13332,53322,55522|1000000010010000000100100
11133,11133,24455,24455,22225|0001010000001000000101000
11144,11144,15544,22533,22333|0010000001010000001010000
11133,22333,22333,24445,24555|0100000010100000010000001
55544,55544,55543,12213,11113|0001001000000010010010000
22211,22211,55211,55544,33444|0010000001010000001010000
55555,45555,22211,22211,23111|0001010000001000000101000
55222,55222,35551,35441,33111|0100000010100000010000001
55533,55533,11333,11222,11442|0100000010100000000100100
33441,32211,33211,32221,35551|0010000001100000001001000
33335,43332,44322,44412,41112|0000101000000101000000100
55444,54411,33111,33122,33322|1000000100000010100000010
11111,32244,32244,33255,33555|0100000010100000010000001
11552,15522,55533,55533,54433|1000000010010000000100100
44444,24444,22111,25533,25555|0001010000001000000101000
33342,55542,51522,11112,11111|0100000010100000000100100
11133,11133,12224,15544,55555|0010000001010000001010000
44422,44112,54412,55555,33355|0000101000000101000000100
22233,22224,11144,55111,55111|0001001000000011000000100
22555,22355,22335,22245,11144|0000100100100000001001000
41122,44422,44553,44553,45533|0100000010100000000100100
25551,25411,33441,33441,33441|0010010000000010100000010
44433,44431,44431,55431,52221|0001001000000011000000100
33455,44455,44455,44422,11122|1000000010010000000100100
55555,33352,33352,44422,44411|0100000001001001000000010
22222,11253,11555,11445,11445|0100000001001001000000010
11553,11553,11555,44422,44422|0000100100100000001001000
55144,55144,33144,33222,33222|0010010000000010100000010
41335,41335,41355,44322,42222|0100000001001001000000010
33311,34311,44311,44221,55221|0010000001010000001010000
55533,52233,22333,42113,44111|0010000001010000001010000
22233,22233,11133,44445,44445|0100000010100000000100100
11522,11112,44332,44322,33322|0010010000000100100000001
55111,52111,52111,11143,44443|1000000010010000000100100
11111,11411,33442,33522,55522|0000100100100000001001000
12223,12223,15433,15433,15433|0001010000001000000101000
31111,35511,33511,33224,32224|0001010000001000000101000
22211,22221,35551,35554,35444|0000101000000101000000100
22335,22355,12355,13355,11444|0001001000000011000000100
52222,52224,22244,21133,21133|1000000100000010100000010
22211,22211,44431,44555,44555|0000101000000101000000100
14444,15544,15524,33324,33222|1000000100000010100000010
44455,43445,43325,41122,41111|0000101000000101000000100
51113,51123,51123,54223,44422|0000100100100000001001000
44355,44355,33355,22355,22221|0010010000000100100000001
55111,55113,55143,52444,52222|0010000001100000001001000
32224,33224,33444,11115,11115|0001010000001000000101000
33344,33344,53444,11224,11122|0010000001100000001001000
55555,52135,51133,11444,11444|0000101000000101000000100
44444,42244,42245,33155,33115|0001001000000010010010000
11222,12222,32244,33444,55554|1000000100000010100000010
32222,32521,55521,55541,44444|1000000010010000000100100
44455,22455,22155,21111,31111|0010000001010000001010000
44444,44311,53311,52211,52211|0000100100100000001001000
33111,33112,34412,33412,55552|1000000010010000000100100
33322,43332,44432,51112,51112|0100000001001001000000010
11111,32511,32554,34444,44444|0000101000000101000000100
33555,35554,33144,11122,11122|0010000001100000001001000
44322,44332,44312,54512,55512|0010000001010000001010000
11155,11352,43352,44332,33332|0100000010100000000100100
33333,24533,44511,44411,44111|0001010000001000000101000
44111,44111,44322,45322,55322|0001010000001000000101000
44455,44455,42225,32125,33125|0000101000000101000000100
55511,55511,55211,33222,33442|0100000001001001000000010
22225,22225,23355,13355,11444|0100000001001001000000010
21222,22222,53344,55344,55333|0100000010100000000100100
31111,31144,31444,22445,22555|1000000100000010100000010
22333,22333,22544,55514,55511|1000000100000010100000010
24444,24443,25511,55111,55111|0010000001100000001001000
55554,11544,11544,11334,23334|0001001000000010010010000
33311,33311,55551,44511,44421|0100000001001001000000010
21144,21134,21134,22155,22555|0000101000000101000000100
33355,33353,43333,43211,44211|0100000010100000010000001
11144,11144,33555,25555,22225|0000100100100000001001000
33355,33555,33511,44221,44441|0001001000000010010010000
11111,11112,44412,55442,55332|0100000001001001000000010
22111,22111,22244,33544,35544|0001001000000011000000100
12444,12444,12235,12255,12555|0010010000000100100000001
55552,55332,11334,11344,11144|0100000001001001000000010
22222,22233,44133,41133,41553|0100000001001001000000010
22533,55533,51111,51114,51114|0100000010100000000100100
44111,44111,54442,54432,55332|0001001000000011000000100
33222,33222,35112,55114,55144|0001010000001000000101000
51111,51111,55131,52334,52224|0010010000000100100000001
44555,34455,34441,32441,32441|0010010000000010100000010
11133,11333,55223,42223,44222|0010000001100000001001000
44444,24411,22331,22333,55533|0100000010100000000100100
33333,43222,42222,45221,45111|0010010000000010100000010
22444,22444,11444,11354,13355|0100000010100000010000001
11111,53332,53222,43222,44222|0000100100100000001001000
45552,43222,33122,33332,33332|0001010000001000000101000
33555,33555,33445,11442,11122|0001010000001000000101000
11111,45552,44422,44332,44322|0001001000000010010010000
11155,11255,44253,44233,44433|0100000001001001000000010
55543,53343,22333,22223,22111|1000000010010000000100100
33111,33341,35341,55311,22211|1000000010010000000100100
22445,22445,22335,11333,11111|0000100100100000001001000
11555,11155,22243,22243,22333|0010010000000100100000001
55114,55544,52333,22233,22233|0010000001100000001001000
44111,41151,22255,22255,22333|1000000100000010100000010
55111,55111,52334,22334,44444|0100000001001001000000010
55222,51144,51143,51333,33333|0010010000000100100000001
22555,22225,12255,13344,13344|0000100100100000001001000
33222,33322,35544,11544,11544|0100000001001001000000010
55522,52222,55311,33311,33444|1000000100000010100000010
44444,44522,41522,41133,41133|1000000100000010100000010
33444,33555,13555,12255,22222|0001001000000011000000100
44335,44445,44445,12222,11122|0010000001010000001010000
55522,35551,33551,33411,33411|0001001000000010010010000
55333,11133,11122,11122,11444|1000000010010000000100100
33114,33344,35444,55524,52224|0010010000000010100000010
44555,44412,44412,34412,33111|0010000001010000001010000
33544,35511,35511,35522,55222|0001001000000011000000100
31111,32255,32225,44222,44444|0100000010100000000100100
