55222,55442,55444,11433,11333|0001001000000011000000100
55114,55114,23344,23333,23333|0001001000000011000000100
32222,33321,55511,55551,55544|0010010000000010100000010
33111,33111,55411,54411,54221|0100000001001001000000010
33344,33344,31111,22111,22551|0001001000000011000000100
11555,14455,13444,13224,33224|0000100100100000001001000
33334,13334,13354,22254,22444|0010010000000100100000001
44442,43422,33552,33112,33112|0100000001001001000000010
11133,11133,22255,42255,44255|0001001000000011000000100
22222,43222,43311,45515,44555|0000101000000101000000100
55555,54455,34415,33112,33222|0000101000000101000000100
43333,44233,44255,42255,22251|0010010000000100100000001
22222,24233,44333,44111,55555|0100000010100000010000001
44444,21144,21133,25553,25555|0000101000000101000000100
33333,43233,42231,44255,44255|1000000100000010100000010
22222,44235,44235,44115,44415|0100000010100000010000001
44444,22244,12553,15553,11133|0001010000001000000101000
44322,43312,43112,45512,55511|0010000001100000001001000
15544,15544,35544,33222,33222|1000000100000010100000010
22222,55442,55551,33111,33111|0000100100100000001001000
14422,14222,14322,14352,14552|0100000001001001000000010
22222,55214,51114,55514,53333|0010000001100000001001000
22331,52311,55341,53344,33333|1000000010010000000100100
25533,22533,22233,44233,11111|0100000001001001000000010
33111,33111,53111,53244,22244|0100000010100000010000001
44552,45522,35511,33311,33111|0100000001001001000000010
44433,44133,41113,21513,22533|0000101000000101000000100
33335,33315,42225,42425,44455|1000000010010000000100100
22222,25512,33311,33333,33344|1000000100000010100000010
43333,45552,44552,44411,44411|0100000001001001000000010
55533,22511,22211,44211,44211|0000100100100000001001000
44222,34555,31555,31155,33111|0001001000000011000000100
55444,55444,33444,33311,32211|1000000010010000000100100
55555,25553,22333,12444,11111|0010000001100000001001000
11133,11533,44555,42255,22255|0100000010100000010000001
55511,55511,44531,44333,22333|0010000001010000001010000
13355,11352,11352,11311,41111|0001001000000010010010000
22555,42553,44553,44533,44411|1000000100000010100000010
55551,55511,35511,33411,33442|0100000010100000010000001
55144,25144,25333,25333,22233|0010000001010000001010000
43311,43331,43311,44425,22225|0001010000001000000101000
22244,22111,25131,25333,55533|0001010000001000000101000
44444,33344,32311,32211,22255|0010010000000010100000010
55551,23351,23311,23311,22411|0001001000000011000000100
55441,55411,33311,33322,33322|0010010000000010100000010
22443,22543,25513,22511,22111|0010000001010000001010000
22111,25533,24533,44533,44444|0001010000001000000101000
35555,32255,31554,31114,31444|0001001000000010010010000
33444,33344,33225,33222,11222|0001001000000010010010000
55522,33322,33331,33331,33441|1000000010010000000100100
55533,55134,11114,22244,22244|0001010000001000000101000
55555,33555,33222,14422,11122|0001001000000010010010000
15544,15442,11112,31133,33333|0001001000000010010010000
22444,11344,11344,13355,33355|1000000010010000000100100
33332,33332,11132,51144,55554|0000100100100000001001000
53324,53314,53314,51111,11111|0001001000000011000000100
44442,14422,13335,13555,11111|1000000010010000000100100
11222,11122,11115,44335,44333|0001001000000011000000100
22333,22333,14455,11455,11455|0100000001001001000000010
44422,34222,34221,33221,33521|0001001000000011000000100
55221,52221,55433,55444,54444|0000101000000101000000100
33355,43355,43225,43155,33111|0100000001001001000000010
25555,21555,22344,22344,33334|0000101000000101000000100
33333,33222,51222,51224,51144|0100000010100000000100100
44442,45442,45533,15533,55533|0100000001001001000000010
22221,22211,45211,45331,43331|0010000001010000001010000
11122,11222,11223,44523,44523|0001001000000010010010000
22244,22254,55554,35551,33331|0001010000001000000101000
22222,42225,42225,41135,33335|0010010000000010100000010
44444,14154,14155,11152,33352|0100000010100000000100100
22244,22214,35544,35544,55544|0100000010100000010000001
11444,11444,31552,31222,31222|0100000001001001000000010
55511,55511,33322,43322,44322|0001001000000011000000100
55555,44455,33411,23221,22221|0010010000000010100000010
22334,22244,22144,55554,55554|0001010000001000000101000
33333,34323,14225,11125,11115|1000000010010000000100100
55544,15544,15544,12222,13332|0001010000001000000101000
22333,44433,44533,45533,11111|1000000100000010100000010
22444,22444,22411,23315,33555|0010010000000100100000001
55555,51115,33112,33412,33411|0001001000000010010010000
55224,35144,31144,31141,33111|0001001000000011000000100
54433,54433,55531,21111,22211|0100000001001001000000010
44455,14115,11155,31555,33222|0100000001001001000000010
44111,44311,55332,55322,53333|0010010000000010100000010
11544,12544,12544,12244,22233|0010010000000010100000010
44422,14455,11155,33111,33111|0001001000000011000000100
11115,11445,21145,33345,33345|0100000010100000000100100
55533,55533,11444,11144,21144|0001001000000010010010000
35555,33551,33441,33222,33222|0100000001001001000000010
23111,23111,25111,25544,25554|0100000010100000000100100
33333,35533,15553,12244,12244|0000100100100000001001000
42211,44331,55311,55331,55531|0010010000000010100000010
44411,44411,44423,55423,55333|0000101000000101000000100
23333,21333,21444,21445,21445|1000000010010000000100100
21114,22444,22555,22553,22333|0100000001001001000000010
11222,11122,41112,44553,44553|0100000010100000000100100
55551,54111,44211,33231,33331|0001001000000010010010000
33111,33111,33351,22554,22554|0010010000000100100000001
22222,22445,24445,14435,11135|0010000001010000001010000
52224,55223,55523,51133,11113|0000100100100000001001000
14355,14355,14455,14452,12222|0010010000000010100000010
33221,35111,35441,35411,55111|0010010000000100100000001
55555,33111,33111,22222,44422|0001001000000010010010000
21443,21133,21155,22255,22255|0010000001010000001010000
44222,44122,41155,33335,33333|1000000010010000000100100
54444,53224,53314,53314,55114|1000000100000010100000010
22221,23111,23311,54441,55111|0001001000000010010010000
55551,55511,44511,44322,44322|0100000010100000010000001
55444,15544,11122,11132,13332|0000101000000101000000100
55511,53311,55211,55222,44444|0000100100100000001001000
55333,53333,13221,13211,11114|0100000010100000010000001
22222,11122,11133,55544,55444|0000101000000101000000100
44555,44255,44211,42233,44443|0010010000000100100000001
34444,34442,11552,11552,11222|0001010000001000000101000
11244,11244,11444,33555,33355|0010010000000010100000010
44333,44331,44331,55551,25551|0010000001010000001010000
44555,41115,31155,33122,32222|1000000100000010100000010
13444,13444,13344,15555,12225|0001010000001000000101000
11444,11322,55332,55552,55552|0001010000001000000101000
55333,55333,52333,22244,11114|1000000010010000000100100
13333,13344,13344,11255,11255|0100000010100000010000001
23444,23224,22215,11115,11555|0100000001001001000000010
11444,11142,55442,55422,53322|0000100100100000001001000
11114,11114,13314,55512,22222|0100000001001001000000010
55544,55554,53214,33214,33111|0100000001001001000000010
22221,44211,44431,33335,33355|1000000010010000000100100
55444,55534,11531,11111,22222|0010010000000100100000001
22222,22112,22113,24443,24455|1000000100000010100000010
33552,35552,34112,34111,44444|0000101000000101000000100
51144,53144,53322,33222,33222|0010000001100000001001000
55551,35511,33334,32234,22224|1000000010010000000100100
33311,33114,33114,55522,55522|0100000001001001000000010
33555,33452,13452,11122,11112|0001010000001000000101000
22222,55211,55111,45433,44433|0010000001010000001010000
11144,14142,34442,34555,35555|0100000001001001000000010
33333,33311,32331,22555,22444|1000000010010000000100100
22555,22555,22451,24451,34411|0001001000000010010010000
11533,11533,11143,44444,24444|0010000001010000001010000
32255,32255,33215,44115,44111|1000000100000010100000010
33311,55111,55112,44112,44222|0010010000000100100000001
22111,21153,21153,44433,44433|1000000010010000000100100
11111,13111,23555,22544,24444|0000101000000101000000100
31111,31111,31125,34425,33422|1000000100000010100000010
12335,11355,11355,11444,14444|0100000001001001000000010
55333,55444,51422,51112,51112|0001010000001000000101000
33224,33224,33344,11544,11544|0001001000000010010010000
52144,52114,52144,51144,11334|0100000010100000000100100
22224,22244,23244,33115,33155|1000000010010000000100100
44455,14425,11422,13322,33322|0001010000001000000101000
11155,25155,25555,22244,33344|0010000001100000001001000
44444,22544,22234,11334,11444|0000100100100000001001000
42255,42555,42225,11135,11133|0010000001100000001001000
33444,33444,33544,21111,21111|0100000001001001000000010
44444,42554,22534,21333,21133|0000100100100000001001000
11155,11155,21355,21334,22333|0100000010100000000100100
11333,11114,12224,55544,55544|0001010000001000000101000
33322,33555,33344,11444,11114|0000100100100000001001000
11152,13552,33552,33452,33422|0100000010100000010000001
22444,22541,25531,55531,55555|0010000001100000001001000
33324,55524,54444,55411,55411|0100000010100000000100100
44332,44132,44111,44111,55511|0010000001010000001010000
11144,55144,55144,53332,22222|0010010000000010100000010
22211,21111,24444,34555,33555|0100000001001001000000010
22133,22133,44553,44443,44433|0010010000000100100000001
44411,34411,33111,33225,33325|0100000010100000010000001
33222,33222,11144,51144,55544|1000000010010000000100100
44444,43345,23355,23111,22211|0010000001010000001010000
41111,41122,55522,55332,55332|1000000100000010100000010
11555,14455,44225,34222,33333|1000000010010000000100100
55552,55522,34422,34442,31142|0000100100100000001001000
13333,11333,21344,21544,21444|0001001000000010010010000
43555,43355,43225,11222,11222|1000000100000010100000010
12333,12222,12422,44442,55442|0001010000001000000101000
33344,33345,22225,11115,11115|0001010000001000000101000
22255,21355,11355,14444,14444|0100000001001001000000010
22222,22122,41113,44533,44555|1000000100000010100000010
22233,22233,11233,55554,54444|0000100100100000001001000
44555,44555,44155,33155,22222|0100000001001001000000010
55555,33355,43112,41112,44222|0001010000001000000101000
55555,35225,35222,31142,31142|0000100100100000001001000
11554,11554,12554,12344,12334|1000000010010000000100100
33355,33335,23555,44115,44445|0010000001100000001001000
55533,55433,55412,44412,44222|0000101000000101000000100
22311,22311,25111,55511,44441|0010010000000010100000010
22222,21122,23335,33355,44355|0001001000000010010010000
11333,44553,45552,45552,44522|0100000001001001000000010
11444,11444,11555,22555,22233|0100000001001001000000010
11133,55233,54222,44422,44422|0100000010100000010000001
13335,11115,11444,22244,22224|0010000001100000001001000
