22215,33215,43111,44411,44411|0010000001010000001010000
55511,55521,44521,44331,43333|0100000010100000000100100
45553,45233,15233,15553,11533|0001010000001000000101000
21555,21555,24445,34433,33333|0100000010100000010000001
54444,54444,54411,52211,55233|1000000100000010100000010
11122,11122,33344,35544,55544|0001010000001000000101000
55112,51142,11442,11133,11133|0100000001001001000000010
55544,12224,12244,22244,33344|0100000010100000000100100
22555,22555,22111,33141,33341|0100000001001001000000010
22225,21555,45533,44533,44443|0001001000000010010010000
33334,31554,31544,32544,22222|0001001000000010010010000
44552,44552,44442,43312,43222|0010000001100000001001000
22111,22211,22255,22333,44433|0001001000000010010010000
55551,55511,44411,44422,33332|0010000001010000001010000
22244,22244,23315,21115,21115|1000000010010000000100100
44444,43344,13354,12355,22255|0000100100100000001001000
22245,22245,34445,33315,33311|0010000001010000001010000
11133,12333,22533,22555,45555|0010000001010000001010000
55555,11455,12455,12443,22443|0001010000001000000101000
11111,11333,25533,22244,22244|0010000001010000001010000
55221,55221,55421,53411,53441|0010010000000010100000010
33221,53211,53411,54411,55511|0001001000000010010010000
51111,55111,53333,52233,44333|0001001000000010010010000
55111,55511,55444,55223,52223|0001010000001000000101000
22233,22233,42233,45511,44511|0100000010100000010000001
55522,55522,44444,11144,11113|0100000010100000010000001
55111,55551,55333,22343,22244|0010010000000010100000010
14433,14333,11222,11225,11225|0100000010100000000100100
51111,54441,55444,53444,53222|0010010000000010100000010
44555,44555,22222,11123,11113|1000000010010000000100100
33122,33222,33322,44552,44555|0010010000000010100000010
44422,43452,13155,11155,11155|0010000001010000001010000
55522,55222,34211,33211,33111|0010000001010000001010000
55552,44422,44322,44333,11133|0010000001010000001010000
11225,14225,44455,44455,33335|1000000100000010100000010
11144,33344,33322,33322,55552|1000000010010000000100100
53333,53423,13223,11223,11223|1000000100000010100000010
44455,44455,11455,13442,13322|0100000010100000000100100
22333,25533,25554,22554,21114|0001010000001000000101000
55555,33551,44211,42211,22211|0000101000000101000000100
44111,41113,42133,42253,42553|0010000001010000001010000
55322,55322,11322,11322,11444|0010010000000010100000010
55522,55522,44111,44311,44333|0001001000000010010010000
44422,44411,53311,55311,55511|0001010000001000000101000
55333,55333,22444,24444,21111|0100000010100000000100100
33555,33555,31115,21114,22224|0001010000001000000101000
11111,55114,55244,33244,33334|0001010000001000000101000
11555,11255,33244,33244,33244|1000000010010000000100100
33311,33331,53421,55421,55222|0100000001001001000000010
42222,44223,44423,44111,55511|0010000001010000001010000
55511,44512,44522,33332,33332|0001010000001000000101000
22333,22443,22455,14445,14444|0000101000000101000000100
44111,44111,45533,44333,44222|1000000010010000000100100
54222,54422,54311,54311,44331|0001010000001000000101000
51114,51144,55542,55532,53333|0100000010100000000100100
55333,55411,55444,25444,24444|0010000001010000001010000
21113,22213,22213,55513,44111|0001001000000010010010000
44531,42531,22551,22511,25511|1000000010010000000100100
44333,44555,22555,22155,22111|0010010000000010100000010
41115,41155,41555,42555,43335|1000000100000010100000010
22444,22445,22555,11555,15533|0010010000000010100000010
33411,33415,34455,44422,22222|0001001000000010010010000
44222,34222,34422,11525,11555|0001010000001000000101000
44555,44233,42223,12333,12233|0001001000000011000000100
41113,43333,44223,45225,45555|0100000001001001000000010
33322,33322,33352,11354,11444|0000101000000101000000100
55553,51113,53333,33334,22222|1000000010010000000100100
33341,33441,23551,22221,22211|0001010000001000000101000
22111,22211,44311,44315,44355|0001010000001000000101000
23333,23331,44311,44511,55511|1000000010010000000100100
42211,42311,42315,44555,45555|0100000001001001000000010
55444,55544,22211,32311,33311|0100000010100000010000001
22222,12232,11332,11444,15444|0001010000001000000101000
33444,33342,35555,33511,35511|0010000001010000001010000
11115,11115,33315,22214,22244|0100000001001001000000010
11115,22555,24455,24433,22433|0100000010100000000100100
53334,55324,55224,55444,55111|0100000010100000000100100
55551,53351,33322,44324,44444|0010000001100000001001000
44444,44111,44133,55533,52222|1000000100000010100000010
33311,33411,44441,22251,55555|0100000001001001000000010
33444,33444,11122,11122,55522|0001001000000010010010000
55544,55534,55334,22224,22114|0000101000000101000000100
33222,33255,33255,44111,44411|0010000001010000001010000
45443,44443,44133,44112,44122|0100000001001001000000010
12222,12555,44455,44433,44333|0010010000000010100000010
11115,12115,12555,42433,44433|0010000001010000001010000
33333,33331,22431,55441,55511|0010000001100000001001000
22333,22333,11533,11554,11544|1000000010010000000100100
55511,55511,55322,33344,33444|0000101000000101000000100
33344,33224,13324,11554,55554|0100000010100000000100100
55511,55221,55421,33411,33411|0000101000000101000000100
11144,21144,21144,55533,55533|0001010000001000000101000
34442,34442,33322,31112,11155|1000000100000010100000010
35544,35544,35544,31122,33122|1000000100000010100000010
55522,51223,51443,44443,44443|1000000010010000000100100
44335,44335,44335,11355,11222|0000101000000101000000100
