41111,44111,45233,25233,22233|1000000010010000000100100
33444,33444,55114,55512,55512|0001010000001000000101000
22444,25444,55111,33311,33311|1000000010010000000100100
33311,33211,42211,42225,42255|0100000010100000000100100
11322,11322,51142,55544,55444|0010000001010000001010000
11144,11144,51133,55223,55522|0001001000000010010010000
11111,44431,44521,45522,22222|0100000010100000010000001
53222,53332,55334,55134,11114|0001001000000011000000100
42221,44411,54443,55443,55444|0100000010100000000100100
22255,22455,44433,41133,11133|0001010000001000000101000
35555,34444,34444,34111,33222|0100000010100000010000001
11334,11234,11254,12254,22254|0010010000000100100000001
44553,44533,44441,42221,41111|0000100100100000001001000
11114,21144,22114,23355,55555|0010010000000010100000010
33335,33355,12555,11154,11111|1000000010010000000100100
15222,15244,15334,11334,33334|0001001000000011000000100
22255,11255,11255,44335,44335|0010010000000010100000010
22221,25224,25544,23534,23334|0000101000000101000000100
22224,35544,35544,35554,31114|0010000001100000001001000
22244,52243,55233,55113,11111|0001001000000011000000100
54221,54441,54433,55433,55533|0010000001010000001010000
55555,33554,33344,23444,33111|0000101000000101000000100
22222,11444,13344,53544,55544|0001010000001000000101000
55333,54122,44112,44111,44111|0010010000000010100000010
22224,22544,55541,55531,53331|1000000010010000000100100
55333,55133,51133,22444,24444|1000000100000010100000010
55555,55511,23311,23311,33344|0100000010100000010000001
11122,11122,44155,44335,43335|0001001000000010010010000
33333,34412,44412,44412,44552|1000000010010000000100100
55534,55334,11133,11223,12223|0000101000000101000000100
22113,55113,55111,55444,55444|0100000001001001000000010
15533,15553,44553,44553,22223|1000000010010000000100100
44322,43322,43552,55552,11112|0010000001100000001001000
22311,22311,22331,23355,44445|0010000001010000001010000
22555,22333,22234,11144,11144|0010000001010000001010000
11133,11233,11223,44253,44555|1000000100000010100000010
45555,45515,44515,34522,33322|0100000010100000000100100
52222,55555,55515,33114,33144|0010010000000100100000001
33334,33344,53342,53322,55112|0100000010100000000100100
11111,21141,22344,55344,55444|0001010000001000000101000
31444,31444,31124,35522,55522|0100000010100000000100100
33334,33334,33314,52244,52222|0000101000000101000000100
33111,33155,33555,44422,44422|0010000001100000001001000
24445,24455,23555,22211,22211|0010000001010000001010000
55511,44411,33311,33332,33322|0010010000000010100000010
44111,31111,33255,22225,22225|1000000010010000000100100
24455,24443,22143,22113,22113|0001001000000010010010000
53333,55553,55443,15523,12223|0000101000000101000000100
31111,31244,22254,22554,22554|0010010000000010100000010
11333,41113,44333,44555,42225|0000100100100000001001000
55433,55443,55433,25233,22213|0100000001001001000000010
33355,33355,44355,44211,44221|0100000010100000000100100
44444,44554,41533,41332,33332|1000000010010000000100100
23322,22222,22112,25114,55444|0010010000000100100000001
22155,22115,33335,43335,44435|1000000010010000000100100
33334,13344,15554,11544,12554|0001010000001000000101000
35551,35551,32211,32211,44441|1000000010010000000100100
55112,55332,45332,44333,44443|0010000001010000001010000
11222,14422,14332,44332,44555|0100000001001001000000010
22211,22311,22341,55441,55441|1000000100000010100000010
22333,22333,21334,22254,22554|1000000010010000000100100
